Sample,periodicity_autocorrelation,periodicity_fourier,periodicity_information,uniformity_autocorrelation,uniformity_entropy,uniformity_theil_index,uniformity_gini_index,ratio_cds:leader,ratio_cds:trailer,ratio_leader:trailer,prop_reads_CDS,prop_reads_leader,prop_reads_trailer,periodicity_trips-viz,periodicity_dominance
SRR13884568,1.5573542604199897,0.273169548816592,0.0879219532121515,0.9172995886346996,0.7096461745259858,0.0316001932104018,0.2901795295088733,9.107337224457416,9.756554161602743,1.0712850442610031,0.8210088573657005,0.0901480682148138,0.0841494695531757,0.1732573120273198,0.3910296990256752
SRR13884569,1.5453890362277505,0.2878099321736225,0.109771232738881,0.9142677337647956,0.7099917656000444,0.0317956848715035,0.3086458686734725,7.920008729588169,10.808021527152452,1.364647678578311,0.8166941926451362,0.1031178399581894,0.0755637089168814,0.2006411473344493,0.4029476101346438
SRR13884570,1.580354491710973,0.2794829637988764,0.1108966783749107,0.910290282960372,0.7089467198376654,0.0316167447531898,0.285730961001597,7.03027156572965,8.713621774320439,1.2394431271754265,0.791949094258845,0.1126484356762754,0.090886328873347,0.2068082655716808,0.4029228330350984
SRR13884571,1.5790137080142408,0.2777277793203037,0.0949409667068423,0.9145959396932902,0.7095611598869849,0.0315949402650001,0.2642388019508692,7.138609111730772,10.07774838330394,1.4117243605261034,0.8041623511491388,0.1126497246960434,0.0797958353952768,0.1622761245328767,0.390673226633171
SRR13884573,1.5802100805738033,0.2871789878498962,0.1899291633394248,0.9232716475667808,0.7080028828294573,0.0316469777086645,0.3862440857222377,12.68170407094829,10.689201977776596,0.8428837258759104,0.8521027948922396,0.0671915059778336,0.0797162217220523,0.2683239870468368,0.4453038747873455
SRR13884574,1.559790989923249,0.2758266830855729,0.0879770603358429,0.9050055846323076,0.7092672110971094,0.031551193303812,0.2716032757450349,7.580770838959206,9.764455240857568,1.2880557199639828,0.8077669564975252,0.1065547255888857,0.0827252454512334,0.1596297761253065,0.3872682165564898
SRR13884575,1.5628756804606492,0.2785067655459682,0.077679228280367,0.9062727223749024,0.7092520405554784,0.0315754756427741,0.2798005404041154,7.1850918141022335,10.520320726039166,1.4641873755031012,0.8081128497972428,0.1124707756985309,0.0768144689540745,0.1400661880282362,0.3816105552331403
SRR13884576,1.5592238004562002,0.2770188832528208,0.0818785331365367,0.9121993622604224,0.7097456433894528,0.0315852179826734,0.2763348962283665,6.360132439780139,10.17571723153041,1.599922222984742,0.7941614924257785,0.1248655590029241,0.0780447681825311,0.1308483095070942,0.3820789064451437
SRR13884577,1.599257292735831,0.2778593181708547,0.0978690567434752,0.9205927190372436,0.7097715622946354,0.0316311607027744,0.2689846093252946,13.866856477018151,10.607513774634512,0.7649544647854818,0.8545145920292413,0.0616228049555028,0.0805574812518859,0.1832962908553258,0.3943408506744036
SRR13884579,1.6082165231769825,0.30287654006221,0.2090559694940077,0.916270862973954,0.7085509819036981,0.0320047400848788,0.4266835916622127,15.999583086476642,10.73303893427541,0.6708324133362773,0.8644784300390986,0.0540313097764268,0.0805436778281341,0.38613346686145,0.4734036652467163
SRR13884580,1.633739803344333,0.2896589455933892,0.179231082817727,0.916658121053824,0.7093179793132082,0.0319548367889775,0.4323688128023818,13.028146596428536,10.38699905849605,0.7972737320397888,0.8516342534557031,0.0653687957187375,0.0819904044141708,0.3164498411572534,0.4461400779903994
SRR13884581,1.6523333216490317,0.295634457116923,0.1899445413162548,0.922733992460215,0.7099822449423866,0.0321228422340625,0.3931551646368967,11.281273488671747,10.657124433044965,0.944673883116695,0.844718281750984,0.0748779189334625,0.0792632465781982,0.3564810717875135,0.4580482649796604
SRR13884582,1.562482090027541,0.2726813496427619,0.1796418968229013,0.9202963896634794,0.7098304826426309,0.031633796389588,0.3920840787119857,11.416065776739238,10.222473796186051,0.895446294380575,0.8426168539459615,0.0738097406256043,0.0824278810340738,0.3325486473659231,0.4488889321745228
SRR13884584,1.6533216211497854,0.2942105958107676,0.1539684671688949,0.9302015003339056,0.7093059395999325,0.0320088625877672,0.4326023391812865,15.345335336844675,9.62129994262466,0.6269853171291466,0.8544432683945337,0.0556809772897556,0.0888074660898103,0.2492182572055743,0.4268535664051477
SRR13884589,1.7731102095634448,0.3315093300896347,0.174721498720012,0.9020189063432916,0.7031691390154691,0.0319706712573232,0.412803759743237,9.533386558281318,8.540812363474046,0.8958844070006731,0.8174767922595843,0.0857488351345064,0.0957141730165664,0.2574623963664079,0.4380143147693202
SRR14275237,0.0,0.9715406263682782,0.0567258536142113,0.0,0.6969060172155134,0.1021581682747561,0.0,2.7177115987460816,1.4030587473701246,0.5162647677617738,0.4805424854691392,0.1766399114309438,0.342153335178522,0.1069681120296945,0.3732602808741104
SRR14510061,0.0,0.3790580669181455,0.3481207065750883,0.0,0.7077112108001293,0.0339038016439277,0.0,24.38963388081866,6.52569817047668,0.2675603169102446,0.8366868066583778,0.0343050170718796,0.128214144264852,0.3905415614807717,0.5295502691710585
SRR14510064,0.0,0.3862119912140497,0.3387178340179372,0.0,0.7082484980553664,0.0342210535167792,0.0,24.603702145561638,7.099059657527596,0.2885362379827145,0.8455892393717976,0.03436837409139,0.1191128515838241,0.3409417527849668,0.5141746862882913
SRR14510065,0.0,0.3951296546460806,0.2923102291875911,0.0,0.7078620495504573,0.0344093707555212,0.0,24.637323686707045,7.153776997472416,0.290363396951764,0.8462836422390178,0.0343496579823573,0.1182988570286756,0.3650771532569616,0.5037819930421588
SRR14510080,0.0,0.37810334733321,0.3965569061450862,0.0,0.7085157721005187,0.0338808971923896,0.0,28.98508130687752,7.030096806337225,0.2425419039507451,0.8491244950432205,0.0292952255697741,0.1207841824137875,0.4030433486950574,0.5426128507514799
SRR14517741,0.0,0.3045220171077304,0.2082769268688297,0.0,0.7089993668912659,0.0321609638981797,0.0,14.366086104088508,7.4640314631353615,0.5195591484733716,0.8294270579055378,0.0579378024271436,0.1115143708878611,0.2968920428889122,0.454323254201044
SRR14517742,0.0,0.2978356957143141,0.1994792110489006,0.0,0.7096580169360307,0.0321416289172573,0.0,13.07989721959615,7.090876834861381,0.5421202258560496,0.8193968419812959,0.0631925843834394,0.1162671079477911,0.2523877294276956,0.4403800371416161
SRR14517743,0.0,0.296999905718737,0.2189843837301725,0.0,0.7095325438546646,0.0321114280686819,0.0,14.40721854784204,8.071104995909426,0.5602125746276225,0.8360517106497657,0.0585235292643746,0.1043720471838102,0.2792975144810079,0.4519462417204403
SRR14517744,0.0,0.3087857448311669,0.2280679866894579,0.0,0.7097019796871242,0.0323784118521133,0.0,11.507200011767129,7.350915189897205,0.6388100652096292,0.8157715945255571,0.071307267074726,0.1118426882792009,0.3403915782272302,0.4712422595279695
SRR14517745,0.0,0.29981025512588,0.2148908774869213,0.0,0.7094997728389271,0.0321513403454445,0.0,11.671448567916498,7.3218510693304095,0.6273301061752828,0.8153054604681979,0.0702602457723372,0.1134084348182736,0.3329282292084752,0.4644829651859727
SRR14517746,0.0,0.3121542182178075,0.2264199423907584,0.0,0.7103448783451463,0.032504406130806,0.0,12.49775382570328,7.945157431211342,0.6357268307582661,0.8278641956892256,0.0664395220971357,0.1046991524661637,0.3553701802623172,0.4769272487107622
SRR14525707,0.0,0.3474942989664139,0.1019366182283315,0.0,0.708664116395741,0.0320202322806556,0.0,1.455167250066591,5.2413818405342845,3.6019102548483204,0.5344152919239235,0.3629806634956039,0.1017538374851687,0.1217933470649857,0.3890727736342373
SRR14578812,0.0,0.3323045879911223,0.2690570802206543,0.0,0.7093074499534787,0.0328899257763999,0.0,12.83356721102547,8.84440333197849,0.6891617261629456,0.838392065173873,0.0653667578741071,0.0952687891382777,0.3546807910705403,0.4899517651029589
SRR14578813,0.0,0.3264453208183159,0.2480521301669391,0.0,0.7102142186679552,0.0328573803845734,0.0,9.937658707340516,7.248826650419895,0.7294300261152561,0.8059847928231151,0.0811144589163578,0.1118774889059111,0.3732509316576203,0.490020673888649
SRR14824510,0.0,0.384967072761385,0.3160386200740864,0.0,0.6978175725038145,0.0324638840439575,0.0,54.39724040139616,7.734240779885021,0.1421807562812784,0.8703121857222181,0.0160107766587368,0.1125453977390578,0.2842290772852126,0.4923758528370325
SRR14824512,0.0,0.4198066456536464,0.3355937238195191,0.0,0.6930441178386151,0.0326663506754598,0.0,48.5226991808602,8.686957565392204,0.1790287373135,0.8793078451153149,0.0181295558728488,0.1012419984013882,0.4286561772782227,0.5320802119264336
SRR1507056,0.0,0.497530460371458,0.3793918929165091,0.0,0.5473398685601714,0.0338009456368063,0.0,3.7077222915456938,1.166325961536593,0.3145666988587673,0.4699677541161803,0.1267617737213175,0.4029467017998617,0.5259154701366038,0.5615221188305647
SRR1507057,0.0,0.5276862563285685,0.3678491952396831,0.0,0.5853759335918777,0.0332080882635208,0.0,4.116118180091701,1.4921878805363948,0.3625230897775513,0.5225049998811017,0.1269454026923509,0.3501596108005632,0.5053190563140864,0.5491952807036867
SRR1507058,0.0,0.5176777957369665,0.3668964828582216,0.0,0.6188038779841588,0.0337471898771554,0.0,1.5355863968923016,0.9494217106032626,0.6182795787489972,0.369667532107691,0.2407419403666665,0.3893519326187458,0.5412979658457044,0.5644978522437852
SRR15324714,0.0,0.371483537612448,0.2515570346558356,0.0,0.6966064177518106,0.0317558138073347,0.0,7.702798262450752,4.335835323552826,0.5628909359717957,0.7341919473674086,0.0954927572475617,0.1692668757093665,0.2859719258168265,0.4657436443050733
SRR15324715,1.6792663119133746,0.3260737508306404,0.2184360434254318,0.8647446685878639,0.6998580309856731,0.0314401050934909,0.9,8.274906890130353,5.745200077574504,0.6942918094253022,0.7713279622851894,0.0934955239660636,0.1341885798305491,0.2170347548682755,0.4426848087546184
SRR15324716,1.5522420685636948,0.2708748244221413,0.2063348722571697,0.9195529117078488,0.7092064339271308,0.0315171433566694,0.9,8.117550895297454,5.8385816645232405,0.7192540878192173,0.7715551359790858,0.0955399828135022,0.1319342071820195,0.1932725998598458,0.4356631116176829
SRR15324717,0.0,0.3504862173274637,0.2573191906494265,0.0,0.6991968008167163,0.0318677152295554,0.0,7.586022448263767,4.254499852463853,0.5608340710140651,0.7311014480516739,0.0963819816777135,0.1717566597711825,0.3294913170431842,0.4806115665854199
SRR15324718,1.7961842338229232,0.3422623289035349,0.2515316880421915,0.895054157582005,0.6991205702352333,0.0316702984566736,0.885,7.211664779161948,2.717608398770912,0.3768350973028337,0.663681109471577,0.0929306270701984,0.2427691386942658,0.295516401661653,0.4681072200895177
SRR15324719,1.945481973978292,0.3663097055548459,0.2278866267491824,0.9174100742428362,0.699024001990803,0.0322643353343038,0.5625,5.2880487520863255,3.411956222294573,0.6452202659721005,0.6747066174604105,0.1280338976431765,0.1963075781539843,0.2319191989673097,0.4516988149268784
SRR15324720,1.860091785064151,0.3680416244607651,0.2491524290841238,0.8677967790064152,0.6960536160256312,0.0316269375799419,0.925,6.46078431372549,5.463062137774191,0.8455725918861419,0.7466426498548985,0.1159711798258781,0.1365856099269488,0.2914310170890526,0.4680555754289067
SRR15324721,0.0,0.3404286896790425,0.2062545660810384,0.0,0.6979983334259978,0.0314498399855042,0.0,7.638589252870706,6.140847603252943,0.8039243111475213,0.7720123497075729,0.1012123798288109,0.1256708250709104,0.2050195929116495,0.4397492648520809
SRR15324722,1.5741223597618728,0.2794086852770931,0.2111299224056551,0.9041621595685584,0.7080254418241304,0.0314929828550809,0.9083333333333332,7.235663205665956,4.045140023449362,0.5590558748342207,0.7209947723558213,0.1001245002484881,0.1779328859977354,0.1935442685361437,0.4381886750229505
SRR15324723,1.7528001766013386,0.3452189565766287,0.2131967204332854,0.8578180122439406,0.6984955341108718,0.0314792096409985,0.925,6.962243665224107,6.6136257989540965,0.9499273678094132,0.7714852745942724,0.1109333089490368,0.1166483784442818,0.2363515066157666,0.4464265453926592
SRR15324724,1.6218836839724875,0.2910249413287189,0.2114651408387563,0.9083064412206768,0.7088735277784374,0.0318457157763762,0.875,7.598167099434856,5.876365870081391,0.7733925554912408,0.7673562361006012,0.1012222994518069,0.1305167994895655,0.2054947731554433,0.4385878279903245
SRR15324725,1.585975496846293,0.284944768622771,0.2126616824491533,0.898900025699717,0.7069873902246203,0.031477357195029,0.875,9.197585728693898,2.954880061564009,0.3212669225083283,0.6904483081020333,0.0753184999102817,0.233357258209223,0.2354352296093215,0.4507541625136543
SRR15324726,0.0,0.3239594722956191,0.2067291975460336,0.0,0.7013876910529332,0.0314711872855692,0.0,7.104003526041284,4.631108131405038,0.6519011588928264,0.7363763305760987,0.1038495821557538,0.1589146697250776,0.1938320390176423,0.4361662954845922
SRR15324727,1.8830944840601909,0.3564283627385397,0.2264732033141592,0.8918326353392795,0.6963442616620398,0.0316255271597722,0.925,6.835558663490746,6.6341887592788975,0.970540827147402,0.7701401104646156,0.1127526355282742,0.1161083980170494,0.2439833267411081,0.4521794161854284
SRR15324728,1.852494868553016,0.3425706669416076,0.2156783311880869,0.8984437786560007,0.6972712483741742,0.0314649887186959,0.8,6.317030801095744,5.236610357241761,0.8289670451398504,0.7401221534477,0.1174540362007035,0.141261653309999,0.2081426613924868,0.4423427158234815
SRR15324729,1.6618431232169988,0.3143805620961666,0.2036784693893514,0.8753487754019439,0.7032119992370083,0.0314779431326013,0.925,8.586548998407388,3.245085479524672,0.3779266245527234,0.7013122984003196,0.0817762832322726,0.2160123061512869,0.2225283172018546,0.4433525202607774
SRR15324730,1.6298981555865095,0.3012313842897186,0.2039602537298369,0.8846879656471203,0.7050104918316606,0.0315119849306698,0.925,9.14366729678639,4.054066251466739,0.4433742086057277,0.736763965482923,0.0806959616893228,0.1816689498518856,0.2199738401169501,0.4411759714051982
SRR15324731,0.0,0.3015986243255502,0.1991228037234466,0.0,0.7046890151282071,0.0314548357467299,0.0,7.437206721623335,5.540859110182003,0.745018838063518,0.7597352459852278,0.1022530637879766,0.1370890331687118,0.2276876972745856,0.4419194160198604
SRR15324732,1.8258158236671025,0.3386415755894597,0.1993234154001857,0.8999863172221477,0.6978229934038834,0.031436370368528,0.9,7.023676040293941,6.376304076728884,0.9078300366003264,0.7688369763094555,0.1095544125013745,0.1205542047967549,0.2129336500420426,0.4388178981644434
SRR15324733,1.7071223101553747,0.3228431956960538,0.2209316486746901,0.8807537650924026,0.7026623023943365,0.0316416575724361,0.8178571428571428,7.034464586846543,3.6470920383963854,0.5184605016302071,0.7053698828000379,0.1006419178303107,0.1930521422386139,0.2940572035094454,0.4725672877846791
SRR15324734,1.6663223622819383,0.2936122686633827,0.2103806543413271,0.9312902713441822,0.7095277788858859,0.0320735399690665,0.6479166666666667,7.093933382924209,5.1162076776347165,0.72120886981402,0.7470463000795682,0.1062643814111524,0.1455366551256962,0.2516017845478172,0.4523968210055079
